Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
03/11/2016,134.4,145.9,217.6,184.91,1101,98.6,1.86,165.71,2.91,1.6,815,325.06,503.79,188.2
04/11/2016,134.2,145.9,217.7,187.59,1100,97.56,1.82,163.44,2.9,1.58,795.2,317.83,513.78,186.2
07/11/2016,134.5,146.3,218.4,185.41,1081,99.26,1.85,164.5,2.92,1.58,814.7,320.31,497.6,188.3
08/11/2016,134.4,146,217.8,184.37,1062,99.54,1.88,166.18,2.95,1.59,824.2,322.93,510.65,189.5
09/11/2016,134.3,145.1,216.2,183.62,1083,99.26,1.84,166.28,2.94,1.57,817.8,321.62,505.44,187.8
10/11/2016,131.8,144.7,214.9,180.05,1075,103.8,1.85,167.26,2.92,1.58,843.7,323.05,509.54,187.5
11/11/2016,131.8,144.2,214.2,179.89,982,100.8,1.74,162.47,2.83,1.54,820.3,312.57,511.68,181.1
14/11/2016,128.4,143.1,212.1,177.67,918,99.74,1.73,162.65,2.83,1.55,839.8,313.57,498.49,182
15/11/2016,129.7,143.7,213.7,180.33,935.7,100.7,1.74,162.63,2.82,1.56,844.8,315.58,514.69,186.1
16/11/2016,128.8,143.6,213.5,179.92,963.9,101.7,1.75,163.07,2.84,1.56,844.9,314.02,515.2,184.1
17/11/2016,128.8,143.9,214.3,180.41,957.3,101.4,1.76,163.35,2.85,1.57,839.5,315.7,516.6,184
18/11/2016,128.3,143.2,212.8,177.97,935.2,101,1.75,165.26,2.87,1.58,855.9,317.4,516.99,183.6
21/11/2016,128.6,143.2,213,179.35,936.2,102.1,1.77,165.47,2.88,1.59,858.5,316.69,518.55,184.2
22/11/2016,128,143.9,214.7,179.54,942.8,103.5,1.78,165.56,2.88,1.58,857.2,318.44,520.58,183.4
23/11/2016,128.1,143.6,213.6,177.53,944.7,104.2,1.78,165.91,2.88,1.59,861.8,320.35,521.24,186.2
24/11/2016,128.1,143.1,212.7,178.6,901.6,103.8,1.76,164.69,2.86,1.57,849.4,317.44,523.76,184.4
25/11/2016,126.7,143.4,213.4,178.82,898.1,104,1.76,165.02,2.88,1.58,849.6,317.8,525.81,184.5
28/11/2016,127.8,143.8,214.2,179.68,907.1,104,1.78,165.9,2.9,1.59,861.7,317.53,525.77,186.1
29/11/2016,127.1,143.6,213.9,180.09,926.6,103.2,1.77,164.32,2.88,1.58,851.8,315.32,526.05,186
30/11/2016,127.4,144,214.9,179.81,929.1,102.8,1.77,165.21,2.9,1.59,839.4,317.06,526.75,188.2
01/12/2016,124.8,143.2,213,177.65,893.1,103.8,1.75,161.3,2.81,1.54,832.1,311.37,526.73,183.4
02/12/2016,125,143.3,213.1,180.24,891.3,103.4,1.71,159.92,2.78,1.53,807.7,308.62,525.65,181.7
05/12/2016,124,143.6,213.6,180.07,902.4,103.9,1.71,159.68,2.78,1.53,802.8,311.66,528.05,181.4
06/12/2016,124.1,143.8,214,179.29,902.2,104.6,1.72,160.39,2.78,1.53,809.7,308.42,528.77,182.3
07/12/2016,125.7,144,214.2,180.21,913.1,106.7,1.75,161.8,2.82,1.55,830,311.13,529.85,185.7
08/12/2016,125.1,144,213.9,179.99,920.6,107.5,1.76,162.77,2.83,1.56,826.8,314.82,530.31,187.7
09/12/2016,124.4,143.7,213,177.98,926.5,108.8,1.76,163.6,2.85,1.57,829.7,315.34,532.38,188.9
12/12/2016,123.5,143.2,211.9,176.29,897.3,108.8,1.75,163.39,2.87,1.58,831.2,316.26,533.43,187.7
13/12/2016,123.3,143.6,213,178.32,893.4,107.5,1.74,162.31,2.87,1.57,822.5,317.13,533.1,187.7
14/12/2016,124.4,144,213.8,179.52,910.5,107.7,1.76,163.65,2.89,1.58,837.6,318.8,533.81,188.6
15/12/2016,123.7,143.1,211.7,175.67,870.3,106.2,1.74,164.13,2.91,1.58,837.7,318,534.74,186.3
16/12/2016,124.8,143.7,212.9,177.44,834.8,106.9,1.76,165.18,2.93,1.59,844.1,321.24,536.09,186.6
19/12/2016,125,143.9,213.1,178.78,840.7,106.8,1.74,164.87,2.94,1.59,838.6,322.43,536.86,188.7
20/12/2016,125.6,144.3,213.7,178.59,852.2,106.6,1.75,165.59,2.96,1.6,844.6,322.76,536.48,191.1
21/12/2016,125.7,144.5,214,180.29,855.6,107.1,1.76,165.68,2.95,1.6,842.8,324.36,538.19,191
22/12/2016,126,144.8,214.8,181.03,855.5,107.2,1.75,166.4,2.96,1.59,837,323.81,538.42,189.9
23/12/2016,127,145.2,215.6,182.11,863.2,107.8,1.76,166.77,2.99,1.61,837.5,325.84,538.42,191.3
26/12/2016,127,145.2,215.6,182.11,863.2,107.8,1.76,166.77,2.99,1.61,837.5,325.84,538.42,191.3
27/12/2016,127,145.2,215.6,182.11,863.2,107.8,1.76,166.77,2.99,1.61,837.5,325.84,538.42,191.3
28/12/2016,127,145.6,216.4,183.6,880.9,109,1.79,167.81,2.99,1.61,856.2,325.62,542.18,191.8
29/12/2016,127.5,146.3,218,186.05,917.9,109,1.8,167.07,2.98,1.61,850.3,326.92,544.89,191.2
30/12/2016,127.3,146.5,218.1,185.47,969.5,109.3,1.81,167.01,2.98,1.61,846.2,326.74,544.89,192.6
02/01/2017,127.3,146.5,218.1,185.47,969.5,109.3,1.81,167.01,2.98,1.61,846.2,326.74,544.89,192.6
03/01/2017,126.3,145.6,216,181.67,936.6,109.5,1.81,166.5,2.98,1.59,851.3,328.67,547.85,194.8
04/01/2017,126.7,145.7,215.9,181.76,975.3,110,1.82,167.14,2.99,1.6,846.6,328.3,549.94,194.8
05/01/2017,126.8,145.3,214.8,181.7,985.2,110.7,1.83,168.16,2.99,1.61,863.2,329.51,554.08,196.8
06/01/2017,127.1,145.7,215.4,180.23,1030,111.3,1.83,168.12,2.98,1.61,856.6,328.54,554.54,197.3
09/01/2017,128.7,145.7,215.2,180.84,1015,112.4,1.85,170.66,3.04,1.63,883.5,331.4,558.38,199.8
10/01/2017,129.4,145.8,215.4,180.82,1022,112.9,1.86,171,3.04,1.64,879.1,332.74,560.87,199.4
11/01/2017,129.3,145.6,215.1,180.57,1031,113.7,1.87,171,3.04,1.63,884.6,332.72,560.91,198.4
12/01/2017,128.9,146,215.9,182.33,1027,114.2,1.86,169.95,3.03,1.63,871.6,331.94,561.11,195.4
13/01/2017,129.7,145.7,215.2,179.94,1030,114.5,1.87,171.11,3.05,1.63,875.3,334.69,561.88,197.5
16/01/2017,129.7,145.8,215.5,181.06,1049,115.8,1.88,172.9,3.08,1.64,897.9,336.56,563.53,198.7
17/01/2017,130.2,146.2,216.5,182.39,1049,114.5,1.87,171.18,3.04,1.63,883.2,335.81,547.04,196.3
18/01/2017,129,145.8,215.6,181.84,1048,113.6,1.86,170.42,3.03,1.59,876,329.94,565.44,196.6
19/01/2017,127.7,145.3,214.6,179.46,1029,112.8,1.85,169.92,3.02,1.59,878.3,330.68,564.92,195.2
20/01/2017,127.5,144.8,213.5,178.6,1026,112.9,1.85,169.51,3.03,1.59,879.1,331.15,565.93,194.2
23/01/2017,126.9,144.9,213.9,179.79,1033,113.3,1.84,168.42,3,1.59,873.1,330.06,566.55,193.1
24/01/2017,127.1,145.3,214.4,180.74,1052,114,1.85,168.02,3,1.58,868.7,330.76,565.72,194
25/01/2017,125.5,145.1,214.2,177.89,1044,114.2,1.86,167.8,2.99,1.58,868.3,330.7,566.69,191.9
26/01/2017,124.7,144.3,212.4,176.42,1022,114.2,1.87,168.91,2.98,1.58,878.7,329.03,552.11,191.5
27/01/2017,125,144.3,212.6,177.48,1006,113.5,1.87,169.66,2.98,1.59,881.1,328.22,566.65,191.9
30/01/2017,125.1,144.5,213,178.43,1017,112.9,1.87,169.51,2.99,1.59,883.3,325.64,568.43,190.7
31/01/2017,126.4,144.7,213.5,179.51,1023,112.4,1.87,170.35,3,1.6,878.7,330.09,567.38,191.3
01/02/2017,124.7,144.8,213.8,177.83,1038,111.5,1.85,168.52,2.97,1.58,876.1,330.13,568.42,190.1
02/02/2017,124.8,144.6,213.5,179.3,1050,112.3,1.84,168.33,2.95,1.58,874.5,327.44,571.73,188.2
03/02/2017,126,145,214,179.66,1072,112.8,1.87,170.53,3.03,1.61,892.4,332.45,572.72,192.1
06/02/2017,126.4,145.6,215.2,180.71,1085,113,1.89,171.23,3.05,1.61,893.3,333.59,575.41,193.1
07/02/2017,127.2,145.7,215.4,181.56,1126,113.2,1.89,172.45,3.06,1.62,897.7,334.84,577.81,194.4
08/02/2017,126.2,146.3,216.7,184.09,1123,111.9,1.87,171.11,3.05,1.61,899.6,333.43,578.71,192.9
09/02/2017,126,146.4,217,183.91,1126,111.4,1.88,170.61,3.04,1.61,892.5,334.38,579.42,193.5
10/02/2017,126.4,146.4,216.8,182.43,1113,112.6,1.9,172.43,3.07,1.62,898.5,336.58,580.65,195.1
13/02/2017,125.5,146.1,216.1,181.53,1121,114,1.9,173.12,3.06,1.62,901.1,337.03,581.69,194.7
14/02/2017,126.1,145.9,215.7,181.09,1119,115.3,1.92,173.9,3.08,1.63,896.4,337.31,581.37,195.8
15/02/2017,125.8,145.9,215.7,180.71,1117,115.4,1.93,174.28,3.09,1.63,904.4,337.58,582.05,195.9
16/02/2017,125.6,146.1,216,182.59,1111,114.3,1.93,174.44,3.09,1.63,906.7,337.8,583.92,194.6
17/02/2017,126.9,146.7,217.2,183.79,1125,114,1.93,175.46,3.12,1.65,902.9,337.08,582.51,196.6
20/02/2017,126.9,146.7,217,183.23,1103,113,1.93,175.19,3.11,1.64,897.9,341.26,582.44,196.1
21/02/2017,126.1,146.5,216.6,182.89,1103,113.4,1.93,175.56,3.13,1.64,899.5,340.47,583.75,196.8
22/02/2017,126.2,147,217.8,183.98,1095,113.3,1.94,175.91,3.14,1.65,901.3,342.31,585.41,198.2
23/02/2017,126.1,147.1,217.7,185.24,1089,112.5,1.95,175.52,3.14,1.66,896,343.1,587.16,197.7
24/02/2017,125.9,147.8,219.1,187.62,1089,110.6,1.93,173.69,3.13,1.66,895.3,343.97,586.07,197.3
27/02/2017,127.5,148.2,219.9,187.7,1079,111,1.94,176,3.18,1.68,900.2,343.38,584.31,199.4
28/02/2017,127.3,148.3,219.9,188.84,1025,110.2,1.93,175.38,3.16,1.67,906.4,344.24,583.16,199.6
01/03/2017,127.5,148.4,220.1,187.65,1030,111.1,1.95,177.14,3.2,1.69,897.6,346.05,583.99,200.7
02/03/2017,127.5,148.2,219.5,186.67,1040,113.2,1.97,179.06,3.22,1.69,914.8,347.99,586.61,200.3
03/03/2017,128,148.3,219.4,186.49,999.8,111.5,1.96,179.37,3.23,1.69,910.7,348.69,586.01,200.1
06/03/2017,128.1,148.2,219,185.81,1008,111.4,1.97,179.08,3.22,1.7,916.1,348.24,587.26,199.2
07/03/2017,128.6,148.3,219.4,186.98,991.8,111.5,1.98,179.86,3.24,1.71,921.8,349.47,587.54,199.8
08/03/2017,128.6,148.3,219.5,185.94,986.6,110.8,1.98,179.73,3.24,1.7,919.8,349.46,588.02,199.4
09/03/2017,128.2,148.2,219.4,186.55,982.9,108.3,1.97,179.88,3.24,1.7,913.7,349.35,585.98,197.1
10/03/2017,128,147.9,218.7,185.24,974.8,108.7,1.97,180.97,3.26,1.71,921,351.74,586.45,195.4
13/03/2017,127.7,147.9,218.7,185.1,1004,108.8,1.98,180.53,3.26,1.71,914.5,351.22,587.36,194.2
14/03/2017,128.2,147.7,218.4,185.61,1019,109.7,2.01,182.09,3.28,1.72,924.2,352.23,587.03,195.3
15/03/2017,127.9,148,219,185.89,991.6,108.7,1.99,181,3.26,1.71,922.6,350.44,585.33,194.4
16/03/2017,127.8,148.1,219,185.76,1043,111,2.03,181.55,3.27,1.72,931.5,352.61,573.39,196.6
17/03/2017,127.2,147.8,218.5,186.39,1036,110.2,2.02,180.38,3.25,1.72,926.9,351.42,587.42,195.9
20/03/2017,127.1,147.8,218.5,186.58,1032,109.7,2.03,180.76,3.26,1.72,918.7,352.87,588.77,196.2
21/03/2017,126.7,147.6,218.3,185.94,1038,109.8,2.04,179.76,3.24,1.71,928.7,352.75,586.97,194.8
22/03/2017,127.5,148.1,219.5,188.78,1052,107.7,2.01,177.46,3.22,1.71,891.6,348.86,582.34,194.2
23/03/2017,127.1,148.4,220,187.05,1049,107.7,2.01,177.28,3.22,1.71,893.6,348.21,583.1,193.7
24/03/2017,127.2,148.1,219.5,187.71,1041,107.1,2.01,177.84,3.22,1.71,894.1,348.98,584.99,194.7
27/03/2017,126.9,148.4,220.2,188.49,1042,105,2,177.12,3.21,1.71,894.1,347.7,584.86,192.8
28/03/2017,127.2,148.4,220.2,188.1,1046,105.6,2,176.15,3.22,1.71,895.1,348.29,584.36,192.8
29/03/2017,128,148.4,220,188.1,1035,107.3,2.02,178.31,3.24,1.73,913.1,348.29,585.42,195.2
30/03/2017,127.7,148.9,221.1,190.07,1039,108.3,2.03,177.32,3.24,1.73,917,352.26,587.69,195
31/03/2017,127.2,149.1,221.5,190.21,1023,107.8,2,177.63,3.23,1.71,911.5,349.45,588.1,194.8
03/04/2017,126.7,149.1,221.4,192.51,1024,107.8,1.99,177.09,3.22,1.72,906.6,350.35,591.27,195
04/04/2017,127.8,149.8,223,192.51,1049,108.2,2.01,177.13,3.23,1.72,909.4,351.54,594.58,196.3
05/04/2017,127.4,149.4,222.1,190.99,1056,109.2,2,176.82,3.23,1.72,903.9,352.04,596.81,196.2
06/04/2017,127.6,149.2,221.5,190.86,1060,108.8,2,177.1,3.23,1.72,893.4,351.03,599.05,196.9
07/04/2017,128.1,149.4,222,191.4,1071,109.3,2.01,177.56,3.23,1.73,897.5,352.1,601.27,198.4
10/04/2017,127.7,149.2,221.6,191.06,1068,109.3,2,177.58,3.24,1.73,902.6,355.01,603.58,198.5
11/04/2017,128,149.4,222.1,192.59,1074,110,2.01,177.74,3.24,1.74,899,356.63,607.19,199.5
12/04/2017,127.7,149.6,222.5,192.59,1091,109.3,2,177.02,3.23,1.73,887.6,356.96,611.33,199.7
13/04/2017,127.9,149.9,223.1,192.7,1101,107.8,2,176.22,3.23,1.73,889.4,355.87,613.17,199.3
14/04/2017,127.9,149.9,223.1,192.7,1101,107.8,2,176.22,3.23,1.73,889.4,355.87,613.17,199.3
17/04/2017,127.9,149.9,223.1,192.7,1101,107.8,2,176.22,3.23,1.73,889.4,355.87,613.17,199.3
18/04/2017,126.8,149.8,223.1,193.19,1073,105.2,1.99,174.97,3.21,1.72,884.6,354.72,612.34,198.5
19/04/2017,125.4,149.8,223.2,192.52,1053,103.3,1.95,173.17,3.17,1.71,878.3,349.35,613.03,196
20/04/2017,125.6,149.5,222.5,192.42,1028,102.3,1.96,173.92,3.18,1.71,876.5,349.39,613.41,196.3
21/04/2017,125.6,149.8,223.1,192.76,1033,103.1,1.97,175.21,3.18,1.71,884.3,349,615.87,196.2
24/04/2017,125.3,149.5,221.8,191.38,1029,104,1.99,176.96,3.2,1.72,895.9,354.28,618.37,196.5
25/04/2017,125.2,149.5,221.8,190.6,1010,103.5,2.01,179.01,3.25,1.73,898.6,356.07,620.1,194.9
26/04/2017,124.9,149.6,221.6,190.26,973.7,103.1,2.02,179.59,3.27,1.74,899.6,355.64,619.91,195.3
27/04/2017,124.1,149.6,221.7,190.61,973.2,102.2,2,178.68,3.25,1.72,907,354.05,621.21,193.1
28/04/2017,123.9,149.5,221.1,190.66,952,101.3,2,179.35,3.25,1.73,922.3,354.99,622.61,191.9
01/05/2017,123.9,149.5,221.1,190.66,952,101.3,2,179.35,3.25,1.73,922.3,354.99,622.61,191.9
02/05/2017,123.7,149.6,221.1,189.98,951.6,100.7,2.01,180.62,3.26,1.74,932.9,355.85,624.95,192.3
03/05/2017,123.8,149.9,221.6,189.99,949.3,99.94,2.02,180.92,3.28,1.74,929.9,356.96,624.19,192
04/05/2017,123.9,149.8,221,188.27,942.2,99.23,2.01,181.24,3.28,1.74,928.3,358.12,624.88,191
05/05/2017,123.7,149.7,220.3,187.71,918.4,97.68,1.99,181.58,3.28,1.75,926.8,360.05,625.29,189.5
08/05/2017,123.4,149.7,220.4,186.87,929.6,99.14,2.01,181.75,3.29,1.77,933.3,360.95,627.77,190.9
09/05/2017,122.9,149.1,218.9,186,935.8,99.62,2.02,182.41,3.29,1.77,931.3,362.32,630.11,190.5
10/05/2017,122.8,149.4,219.8,187.35,935.5,98.9,2.03,182.24,3.28,1.77,943.7,361.69,632.3,189.5
11/05/2017,123,149.5,219.8,187.53,950.2,100.2,2.05,183.14,3.29,1.77,952.5,364.03,635.16,191.2
12/05/2017,123.5,149.8,220.4,189.74,974.3,100,2.06,183.78,3.3,1.78,955.5,364.85,636.96,190.9
15/05/2017,123.4,150.2,220.8,188,984.7,100.1,2.07,183.62,3.29,1.78,954,365.12,638.41,190.2
16/05/2017,123.9,149.8,220,189.13,983.4,101.1,2.09,184.99,3.32,1.8,969.8,366.72,638.74,190.7
17/05/2017,123.9,150.3,221.2,190.79,993.4,101.3,2.07,184.01,3.31,1.8,975.3,366.46,639.65,189
18/05/2017,124.4,150.9,222.7,191.28,995.7,99.26,2,180.5,3.28,1.78,951,363.57,635.45,188.1
19/05/2017,124.4,150.6,221.9,191.06,982.7,99.36,2.01,182.06,3.3,1.79,959,364.33,636.7,189.6
22/05/2017,124.6,150.5,221.7,191.04,993.8,101.5,2.04,183.01,3.31,1.8,964.3,366.82,640.52,190.6
23/05/2017,125,150.7,222,191.75,1001,101.8,2.04,184.47,3.34,1.81,969.8,368.26,642.3,191.3
24/05/2017,124.7,150.9,222.4,191.89,976.3,101.3,2.05,184.55,3.35,1.81,972.3,368.92,643.55,191.5
25/05/2017,124.9,151.1,222.9,192.64,980,101.2,2.07,185.96,3.37,1.83,974.8,369.03,645.99,192.7
26/05/2017,126.4,151.4,223.4,193.4,986.5,100.9,2.09,188.67,3.41,1.85,981.4,370.63,647.83,194.5
29/05/2017,126.4,151.4,223.4,193.4,986.5,100.9,2.09,188.67,3.41,1.85,981.4,370.63,647.83,194.5
30/05/2017,126,151.5,223.2,193.09,986.5,101,2.08,188.55,3.39,1.85,983.8,370.32,649.37,193.2
31/05/2017,126.6,151.7,223.5,192.26,985.4,100.4,2.08,189.43,3.42,1.87,984.6,374.27,649.27,193.6
01/06/2017,126.3,151.2,222.3,191.26,989.6,99.43,2.08,190.11,3.44,1.88,976.1,376.02,649.13,194
02/06/2017,126.2,151.1,222.2,191.51,988.6,99.52,2.09,191.55,3.46,1.89,983.8,377.22,648.17,195
05/06/2017,126.2,151.1,222.1,191.33,994.9,98.7,2.1,191.71,3.46,1.89,999.1,375.45,632.19,195.5
06/06/2017,126.7,151.5,223,193.05,995.5,98.62,2.09,191.08,3.46,1.89,990.5,372.73,639.42,195.4
07/06/2017,126.6,151.8,223.4,193.86,1036,99.71,2.09,190.45,3.46,1.88,992.3,373.02,623.99,195.2
08/06/2017,125.8,151.6,222.7,191.85,1022,98.2,2.09,190.4,3.45,1.86,988.8,371.04,640.28,194.9
09/06/2017,127.7,151.5,222.9,192.05,1025,99.76,2.14,192.46,3.48,1.88,1010,370.95,637.69,196.9
12/06/2017,128.5,151.8,223.1,192.27,1015,101.5,2.13,191.16,3.47,1.88,996.2,369.19,637.71,198.5
13/06/2017,128.1,151.5,221.9,189.84,1010,101.2,2.12,190.12,3.45,1.87,994.1,370.89,637.03,199.9
14/06/2017,128.2,151.7,222.6,193.49,1016,101.9,2.12,191.77,3.47,1.88,1001,372.86,641.33,200.3
15/06/2017,127.9,152.3,223.4,190.06,981,98.72,2.11,191.21,3.45,1.88,1004,370.96,637.65,199.4
16/06/2017,127.4,151.3,221.6,191.03,973.4,98.39,2.1,190.63,3.47,1.89,997.8,371.77,635.13,200
19/06/2017,127.5,151.7,222.6,191.69,969.7,98.86,2.11,190.6,3.47,1.89,1002,374.97,638.85,199.7
20/06/2017,128.5,151.9,222.7,192.46,972.7,99.32,2.14,193.76,3.52,1.92,1027,378.71,641.14,200.8
21/06/2017,128.6,152.2,223.3,192.64,965.8,97.93,2.13,192.5,3.5,1.9,1027,375.71,639.63,199.7
22/06/2017,128.8,152,223.3,193.28,979.9,97.34,2.14,192.45,3.5,1.91,1033,374.78,640.8,199.1
23/06/2017,128.1,151.9,222.8,193,986.7,97.35,2.13,191.07,3.48,1.89,1034,372.05,639.97,198.4
26/06/2017,128,152,223.2,193.02,996.7,97.98,2.14,191.83,3.5,1.91,1042,374.57,640.73,198.8
27/06/2017,128.1,151.8,222.6,191.4,990.3,98.07,2.14,191.18,3.49,1.9,1032,372.06,639.79,199.1
28/06/2017,127.1,150.9,220.9,189.46,974.8,97.46,2.11,188.77,3.45,1.88,1007,370.33,639.24,196.9
29/06/2017,125.7,150.2,219.4,186.07,967.7,97.63,2.1,187.89,3.42,1.86,1011,367.9,639.47,195.3
30/06/2017,125.5,149.7,218.7,185.95,944.8,97.28,2.08,185.96,3.39,1.85,999.7,363.46,641,193.4
03/07/2017,125.2,149.5,218,185.21,944.9,97.83,2.08,186.06,3.38,1.82,993.3,362.27,643.41,193
04/07/2017,125.2,149.7,218.4,185.87,939.9,98.97,2.08,185.02,3.38,1.81,996.8,361.15,641.14,194.6
05/07/2017,125.2,149.6,218,185.31,926,99.36,2.08,185.45,3.38,1.82,999.9,361.33,643.17,194.5
06/07/2017,124.7,149.3,217.3,183,934.9,97.99,2.09,185.2,3.38,1.81,1006,361.92,627.15,192.5
07/07/2017,125.1,149.1,217.1,183.2,928.3,97.22,2.08,185.05,3.39,1.81,989.7,360.35,642.78,190.8
10/07/2017,125.2,149.3,217.6,184.69,916.3,97,2.1,186.69,3.41,1.82,993.5,364.12,644.03,192
11/07/2017,124.8,149.5,217.9,184.55,929.3,98.26,2.11,186.43,3.4,1.81,989.4,359.86,643.25,190
12/07/2017,125.8,149.5,217.8,185.27,939.8,99.88,2.13,187.41,3.41,1.82,1001,361.21,643.79,190.5
13/07/2017,125.6,149.8,218.7,184.41,938.5,99.76,2.16,188.68,3.43,1.83,998.1,363.24,645.22,191.9
14/07/2017,124.9,149.4,217.9,183.81,921.3,99.76,2.15,187.99,3.42,1.82,1000,363.96,645.79,191.7
17/07/2017,124.5,149.5,218,184.63,926.7,100,2.15,187.74,3.42,1.82,998.5,364.03,646.14,191.9
18/07/2017,125.4,150,218.9,186.38,939.9,100.4,2.15,188.62,3.44,1.83,1007,365.55,647.1,193.9
19/07/2017,125.2,150.3,219.2,187.48,936.9,99.89,2.17,188.58,3.43,1.84,1010,365.32,649.56,193.5
20/07/2017,126.1,150.4,219.4,186.64,943.6,101.6,2.19,190.62,3.47,1.86,1016,367.72,652.99,196.1
21/07/2017,126.5,150.6,219.7,187.93,947.7,100.8,2.18,189.75,3.48,1.87,1020,371.05,657.16,195
24/07/2017,126.5,150.9,220.1,187.73,947,99.84,2.17,188.47,3.45,1.85,1010,366.51,656.84,194.6
25/07/2017,126.2,150.8,219.8,185.64,939.7,100.3,2.18,188.92,3.45,1.85,1024,368.07,660.56,194.5
26/07/2017,125.5,150.4,219,186.12,939.7,101.7,2.17,188.89,3.43,1.85,1027,370.17,663.21,194.1
27/07/2017,125.1,150.7,219.6,186.66,955.8,101.5,2.17,188.64,3.42,1.87,1027,374.35,664.51,194.5
28/07/2017,125.5,150.6,219.1,186.38,944.9,101.7,2.17,188.7,3.43,1.88,1026,373.33,665.42,195.1
31/07/2017,125.6,150.8,219.5,186.29,953.4,102.1,2.17,188.87,3.42,1.87,1028,373.37,667.04,194.4
01/08/2017,125.1,150.7,219.3,187.39,942.8,102,2.16,187.67,3.4,1.86,1014,372.72,669.82,193.6
02/08/2017,125.2,150.7,219.3,186.25,939.3,101.2,2.16,188.33,3.39,1.86,1014,373.04,672.26,194
03/08/2017,125.7,150.6,218.8,188.56,938.1,101.2,2.15,187.35,3.39,1.87,1013,373,674.21,193.6
04/08/2017,126.5,151.4,220.4,188.18,945.3,101.5,2.17,188.93,3.41,1.88,1022,375.27,674.35,194.7
07/08/2017,126.7,151.4,220.2,189.17,934.4,102.9,2.18,190.11,3.43,1.88,1030,378.58,678.33,195.7
08/08/2017,127.2,151.7,220.8,188.89,937.7,103.2,2.21,191.05,3.44,1.89,1029,378,681.54,196
09/08/2017,127.4,151.9,221.5,190.72,940.5,103.4,2.2,190.05,3.43,1.89,1030,377.13,681.4,196
10/08/2017,127.5,152,221.8,191.55,955,103.2,2.19,190.04,3.43,1.89,1024,376.3,680.24,195.2
11/08/2017,128.4,152.2,222.5,191.8,971.3,101.5,2.15,187.54,3.41,1.89,994.3,372.72,656.03,194.3
14/08/2017,128.1,151.9,221.8,191.14,964,101.8,2.17,189.43,3.43,1.89,1011,375.08,677.87,194.4
15/08/2017,128.6,151.9,221.8,190.64,963.1,101.9,2.19,191.77,3.47,1.92,1024,377.1,679.92,197.1
16/08/2017,128.3,151.6,221,189.79,951.1,101.8,2.21,192.35,3.49,1.92,1023,381.04,681.18,197
17/08/2017,128.7,151.7,221.3,190.18,970.4,102.4,2.22,193.43,3.51,1.93,1029,382.16,681.86,197.6
18/08/2017,129.1,152,221.7,190.76,968,100.9,2.2,190.59,3.46,1.91,1003,377.6,677.81,196.4
21/08/2017,129.2,152.1,222.2,191.49,964.1,101.4,2.21,190.47,3.46,1.91,1003,377.79,679.67,195.2
22/08/2017,129.7,152.2,222.2,190.79,975.5,102,2.23,191.63,3.48,1.92,1012,380.47,679.37,197.7
23/08/2017,129.8,152,221.9,192.02,973.8,102.6,2.25,193.88,3.51,1.93,1019,382.02,680.36,197.4
24/08/2017,130,152.2,222.4,191.82,978.8,103.4,2.27,193.01,3.48,1.92,1011,381.51,679.52,198.1
25/08/2017,129.7,152.2,222.3,192.18,983,103.6,2.27,192.61,3.47,1.92,1018,381.11,677.14,197.2
28/08/2017,129.7,152.2,222.3,192.18,983,103.6,2.27,192.61,3.47,1.92,1018,381.11,677.14,197.2
29/08/2017,130,152.8,223.7,193.87,1014,102.5,2.22,191.12,3.45,1.91,1007,375.94,675.32,195.2
30/08/2017,129.5,152.8,223.4,192.39,1019,103.3,2.24,191.71,3.46,1.91,1013,378.82,677.25,195.9
31/08/2017,129.5,152.6,223.1,192.77,1011,103.6,2.26,193.53,3.49,1.93,1029,379.8,678.98,197.4
01/09/2017,129.2,152.4,222.7,191.77,1027,104.2,2.26,194.34,3.51,1.93,1031,381.61,681.39,197.4
04/09/2017,129.2,152.3,222.5,191.57,1030,104.9,2.25,193.55,3.5,1.92,1037,381.01,681.34,197.4
05/09/2017,129.2,152.3,222.5,193.47,1032,105,2.25,193.36,3.49,1.92,1022,380.58,682.16,197.3
06/09/2017,128.8,152.8,223.5,193.94,1040,104.1,2.23,191.76,3.46,1.9,1017,376.12,682.79,195.5
07/09/2017,128.5,152.8,223.5,195.76,1034,105.3,2.24,191.92,3.47,1.91,1019,375.8,683.55,195.9
08/09/2017,128.6,153.3,224.6,194.8,1049,105,2.23,191.61,3.47,1.9,1014,376.41,683.71,196.1
11/09/2017,127.6,152.8,223.6,193.14,1030,103.9,2.24,191.62,3.47,1.9,1020,378.21,684.66,196.3
12/09/2017,126.1,152.2,222.5,189.18,999.4,103.9,2.24,191.78,3.47,1.9,1026,377.32,683.67,195.5
13/09/2017,126.2,151.6,221.3,189.12,1006,104.2,2.24,192.38,3.47,1.9,1025,375.34,681.54,194.5
14/09/2017,125.9,151.4,220.9,187.14,992,104.2,2.26,192.39,3.47,1.9,1026,377.96,678.52,194.1
15/09/2017,122.7,149.8,217.7,184.8,972.7,101.7,2.2,187.39,3.38,1.85,1001,370.62,674.39,190.4
