Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Large Cap,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Mid Cap,Property,,
01/03/2019,124.4,152,223,193.32,847.1,106.7,154.9,130.5,285.02,2.26,2.65,208.4,,
04/03/2019,124.4,152.1,223.1,194.26,830.1,106.6,154.8,131.3,285.57,2.28,2.66,207.8,,
05/03/2019,124.6,152.5,223.9,194.48,830.1,106.7,155.7,131.2,285.88,2.27,2.65,208.5,,
06/03/2019,125,152.6,224.3,196.8,839.2,107.2,156.5,130.9,282.03,2.29,2.66,209.5,,
07/03/2019,125.3,153.1,225.7,198.89,824.9,106.1,155.2,129.7,280.2,2.28,2.63,209.1,,
08/03/2019,126.2,153.3,225.7,197.16,834.9,105.1,153.3,129,280.68,2.26,2.62,210,,
11/03/2019,126.7,153.4,226,197.64,864.1,105.3,154.9,130.7,282.25,2.27,2.61,211.1,,
12/03/2019,126.4,153.4,225.8,197.52,854.6,106,156.7,131,283.49,2.28,2.63,212.9,,
13/03/2019,125.7,153.4,225.4,195.79,866.9,106.4,155.6,130.9,281.84,2.28,2.62,211.8,,
14/03/2019,125,153.2,224.6,195.85,862.4,106.9,154.7,130.6,280.3,2.3,2.65,211.8,,
15/03/2019,124.7,153.4,224.9,196.77,844.6,106.1,154.9,130.9,281.61,2.3,2.66,211.8,,
18/03/2019,125,153.6,225.3,197.65,848.7,106.5,156.9,131.8,284.32,2.32,2.66,211.6,,
19/03/2019,124.9,153.8,225.7,197.98,843.5,107.3,157.3,131.9,283.1,2.34,2.68,211,,
20/03/2019,125.3,154.1,226.7,200.46,845.2,107.2,157.7,132,282.98,2.34,2.68,211.5,,
21/03/2019,127.1,155,229.2,203.6,866.6,108.4,158.7,133.3,287.76,2.33,2.64,213.3,,
22/03/2019,127,155.3,229.9,205.86,866,108.4,158.1,132,278.57,2.32,2.63,215.1,,
25/03/2019,126.7,155.2,230.4,206.82,870.4,105.9,154.1,130.7,278.07,2.28,2.58,213.4,,
26/03/2019,126.1,155.4,230.4,204.56,885.1,106.5,154.7,131.3,280.66,2.3,2.6,213.7,,
27/03/2019,126.5,155.4,230.4,204.38,885.3,106.7,154.4,131,280.34,2.29,2.59,215.2,,
28/03/2019,127.6,155.7,230.6,204.01,886.4,107.1,154.7,132.2,283.34,2.31,2.6,216.5,,
29/03/2019,127.4,155.3,229.6,203.7,868.7,108.1,157,133.7,285.94,2.32,2.61,217.7,,
01/04/2019,127.2,155.5,229.6,202.26,865.7,109.4,158.8,134,286.81,2.33,2.62,217.7,,
02/04/2019,127.3,155.5,229.7,203.82,854.6,110.3,160.2,135.2,288.91,2.35,2.64,218.3,,
03/04/2019,126.1,155.1,228.4,201.74,852,109.8,159.7,134.5,288.35,2.36,2.67,217.4,,
04/04/2019,126.4,155,228.2,200.6,846.4,109.6,159.5,135.2,290.1,2.36,2.67,217.2,,
05/04/2019,127,154.5,226.8,199.6,863.7,110.9,161.4,136.1,293.19,2.37,2.68,217.8,,
08/04/2019,127.4,154.7,227.3,199.75,867.1,111.8,162.3,135.8,292.4,2.38,2.68,218.7,,
09/04/2019,127.2,154.7,227.2,200.09,871.4,112.3,163.2,135.7,290.22,2.38,2.69,217,,
10/04/2019,127.4,154.8,227.3,201.06,877.4,111.3,163.3,135.9,291.33,2.38,2.68,216.4,,
11/04/2019,127.4,155,227.7,199.38,866.4,111.1,162.3,136,291.36,2.39,2.7,217.4,,
12/04/2019,127.1,154.5,226.1,196.91,858.1,111,162.2,136.3,292.51,2.38,2.71,217.2,,
15/04/2019,126.6,154.2,225.1,197.24,849.1,110.8,161.8,136.5,292.41,2.38,2.72,217.2,,
16/04/2019,126.8,154.4,225.5,197.05,851.8,110.7,162.2,137.2,294.13,2.39,2.74,216.9,,
17/04/2019,127,154.3,225.1,196.28,841,111.4,163.7,137.1,292.57,2.39,2.74,214.1,,
18/04/2019,127.4,154.5,225.4,197.38,836.6,111.5,163.5,137.2,292.67,2.39,2.73,213.1,,
19/04/2019,127.4,154.5,225.4,197.38,836.6,111.5,163.5,137.2,292.67,2.39,2.73,213.1,,
22/04/2019,127.4,154.5,225.4,197.38,836.6,111.5,163.5,137.2,292.96,2.39,2.73,213.1,,
23/04/2019,127.3,154.5,225.3,196.49,815.2,111.7,163.2,138.4,296.39,2.4,2.73,212.7,,
24/04/2019,128.1,154.8,225.9,197.94,811.8,111.4,164.4,138.7,296.22,2.4,2.74,215.7,,
25/04/2019,128.5,155.2,226.6,198.69,818.5,110.3,163.2,138.5,295.82,2.39,2.75,217.8,,
26/04/2019,128.2,155.2,226.7,198.97,817.8,109.4,163.1,138.6,296.85,2.38,2.73,217.2,,
29/04/2019,128.3,155.3,226.7,199.06,830.9,109.3,163.6,139.2,297.54,2.38,2.74,217.9,,
30/04/2019,127.6,155.1,226.1,198.34,810.2,108.5,162.3,138.1,294.68,2.38,2.74,215,,
01/05/2019,127.4,155.4,226.6,199.07,809.3,108.2,161.8,138.1,292.18,2.37,2.73,215.2,,
02/05/2019,127.2,155.4,226.7,197.71,799.8,106.8,162,137.5,292.68,2.37,2.72,216,,
03/05/2019,127.4,155,225.7,196.77,794.2,106.7,162.5,137.6,294.24,2.38,2.72,216.9,,
06/05/2019,127.4,155,225.7,196.77,794.2,106.7,162.5,137.6,294.14,2.38,2.72,216.9,,
07/05/2019,127.4,155.1,226.1,198.71,797.7,105.4,158.8,136,290.96,2.34,2.7,216.2,,
08/05/2019,128.4,155.7,227.7,199.59,811.9,104.9,158,135.8,290.72,2.32,2.68,214.7,,
09/05/2019,128.6,155.3,227.1,199.85,806.1,105.2,156.6,134.2,288.6,2.33,2.67,214.6,,
10/05/2019,128.4,155.2,227.1,199.23,804.1,104.5,156.5,134.3,289.28,2.32,2.68,214.9,,
13/05/2019,128.4,155.2,227.1,200.02,799.1,104.2,154.4,133,283.9,2.31,2.66,215.8,,
14/05/2019,129.3,155.3,227.4,200.49,825.2,103.9,153.7,134.1,287.55,2.32,2.67,217.3,,
15/05/2019,129.8,155.8,228.8,201.49,822.4,104.4,154.7,134.9,289.74,2.32,2.67,218.8,,
16/05/2019,130.7,155.9,228.8,201.65,836.2,106.3,155.9,137.3,293.05,2.36,2.69,221.7,,
17/05/2019,131.3,156,229,202.35,827.2,106.8,155,137,292.14,2.36,2.68,223.2,,
20/05/2019,131.2,156,228.9,201.55,833.1,106.2,153.7,136.7,289.79,2.35,2.67,223.4,,
21/05/2019,131.5,155.7,228.4,200.7,839,107.1,154.6,137.1,291.09,2.37,2.69,223.2,,
22/05/2019,131.8,155.8,229.1,202.54,837.4,107.4,155.8,138.3,292.41,2.37,2.69,224.6,,
23/05/2019,132.3,156,230.1,204.9,827.2,104.9,153.5,136.4,288.1,2.33,2.63,223.8,,
24/05/2019,132.3,156.1,230.6,205.42,829.6,104.4,153.9,137.2,289.49,2.34,2.64,224.7,,
27/05/2019,132.3,156.1,230.6,205.42,829.6,104.4,153.9,137.2,289.82,2.34,2.64,224.7,,
28/05/2019,132.8,156.5,231.4,205.76,830.6,105.1,154.1,137.1,288.92,2.34,2.65,225,,
29/05/2019,133.4,156.4,231.4,206.21,830.7,104.2,154.1,135.1,286.94,2.31,2.63,223.5,,
30/05/2019,133.3,156.5,231.6,206.63,834.9,104.3,155.7,136.1,287.28,2.33,2.64,221.2,,
31/05/2019,134.5,156.9,232.8,207.06,851.2,103.4,156.2,135,284.68,2.31,2.62,221.1,,
03/06/2019,134.5,157,232.9,208.37,882.6,103.8,157.5,134.3,284.15,2.3,2.6,221.9,,
04/06/2019,134.6,157.1,233,206.75,908.4,105.1,156.6,134.8,288.2,2.32,2.61,222.3,,
05/06/2019,134.2,157.2,232.7,208.14,909.2,106.7,157.4,136.5,288.42,2.34,2.65,221.5,,
06/06/2019,134.6,157.5,233.2,209.89,913.5,106.1,156.3,136.9,288.58,2.35,2.64,224.4,,
07/06/2019,134.3,157.7,233.4,210.92,921.1,106.8,156,138.2,289.96,2.36,2.65,224.1,,
10/06/2019,134.9,158,233.8,209.89,921.4,107.7,159,139.8,292.53,2.38,2.67,225.8,,
11/06/2019,134.5,157.8,233.2,209.58,907.5,108.4,160.3,140.1,292.2,2.39,2.67,225.3,,
12/06/2019,134.5,157.9,233.1,207.89,912.8,108.2,159.7,139.2,291.92,2.37,2.66,224.1,,
13/06/2019,135,158,233.4,209.39,927.3,108.6,159.7,139.8,293.64,2.39,2.66,225.9,,
14/06/2019,135.7,158.2,234,209.16,945.4,109.1,159.5,139.9,293.56,2.36,2.65,226.9,,
17/06/2019,135.6,157.9,233.1,208.4,946.8,108.8,159,140.5,295.12,2.37,2.65,227.5,,
18/06/2019,136.9,158.4,234,209.81,957.3,110.1,160.7,142.5,297.7,2.39,2.66,230.9,,
19/06/2019,136.9,158.4,234,209.81,957.3,110.1,160.7,142.1,297.7,2.4,2.67,230.9,,
20/06/2019,136.9,158.4,234,209.81,957.3,110.1,160.7,143.1,297.7,2.4,2.69,230.9,,
21/06/2019,136.9,158.4,234,209.81,957.3,110.1,160.7,142.8,297.7,2.4,2.68,230.9,,
24/06/2019,135.9,159,234.1,209.99,1006,112.1,163.4,142.3,294.26,2.39,2.69,227.2,,
25/06/2019,135.9,158.9,233.7,210.28,1030,112.3,162.6,142,293.09,2.39,2.67,226.2,,
26/06/2019,136.3,159,233.8,208.92,1021,112.5,162.9,141.8,293.16,2.4,2.67,225.3,,
27/06/2019,135.9,158.6,232.7,208.13,1017,112.4,164.2,142.1,296.47,2.39,2.67,221.6,,
28/06/2019,136.4,158.6,233,207.34,1011,112.5,164.6,142,298.28,2.4,2.69,223.3,,
01/07/2019,136.7,158.9,233.2,209.44,1008,114.5,166.9,144.5,301.66,2.43,2.72,226.1,,
02/07/2019,136.8,159.6,234.8,212.48,1006,114.1,167.3,144,302.76,2.44,2.72,225.7,,
03/07/2019,138.2,160.6,237,214.54,1027,114.1,167.6,145.6,305.5,2.46,2.74,230.5,,
04/07/2019,138.2,160.9,237.3,214.31,1028,114,168.2,146.4,305.78,2.46,2.75,232.6,,
05/07/2019,138.2,160.8,236.5,211.99,1030,113.9,168.4,146,306.61,2.45,2.74,233.5,,
08/07/2019,137.7,160.6,236.2,213.26,1024,113.5,167,145.8,304.07,2.44,2.72,231.9,,
09/07/2019,138,160.5,235.8,212.79,1026,113.6,167,145.6,304.52,2.44,2.7,233.3,,
10/07/2019,137.6,159.9,234.5,211.99,1032,113.5,167.5,146.6,304.57,2.43,2.7,233.6,,
11/07/2019,137.3,159.9,234.3,209.08,1049,113.6,167.9,146.3,303.59,2.43,2.7,233.7,,
12/07/2019,136.9,159.4,233.6,209.26,1042,113.6,167.5,146.4,304.69,2.43,2.71,232.2,,
15/07/2019,137.1,159.8,234.2,210.78,1048,113.7,168.1,146.7,305.36,2.43,2.72,231.8,,
16/07/2019,138.6,160.2,234.7,209.81,1059,114.4,170.4,148,307.17,2.44,2.72,233.8,,
17/07/2019,138.8,160.2,234.8,211.34,1057,114.3,170.1,147.6,305.67,2.45,2.73,233.7,,
18/07/2019,138.4,160.5,235.6,211.43,1081,113.4,168.5,146.2,303.73,2.43,2.71,231.9,,
19/07/2019,137.8,160.5,235.3,212.32,1110,113.5,168.6,146.6,303.59,2.42,2.71,231.3,,
22/07/2019,138.5,160.8,236.3,213.88,1120,114.8,168.5,146.5,303.63,2.44,2.73,229.3,,
23/07/2019,138.4,161.2,236.9,214.76,1119,115.1,168.7,147.3,306.55,2.44,2.74,229.2,,
24/07/2019,137.7,161.3,237,214.56,1106,114.4,168.1,147.1,308.11,2.42,2.74,230.1,,
25/07/2019,138.1,161.6,237,213.2,1111,115,169,147,306.44,2.43,2.76,230.4,,
26/07/2019,138.4,161.3,236.3,213.12,1099,113.9,168.6,148.2,310.38,2.44,2.76,230.5,,
29/07/2019,139.7,161.7,236.7,213.52,1108,115,169.7,149.9,312.95,2.47,2.77,232.4,,
30/07/2019,141.5,161.5,236.3,212.65,1128,115.8,171.7,150.2,315.87,2.49,2.76,235.9,,
31/07/2019,141.7,161.4,235.9,214.03,1132,115.8,170.7,149.7,311.72,2.46,2.74,235.7,,
01/08/2019,141.8,161.9,237.7,216.24,1085,113.9,169.9,150.3,311,2.45,2.72,235.1,,
02/08/2019,143.7,162.5,239.3,217.3,1133,111.7,166.8,147.5,308.27,2.41,2.7,235.8,,
05/08/2019,144.1,162.7,240.3,220.1,1127,108.9,161.6,144.5,300.69,2.34,2.63,233.1,,
06/08/2019,144.1,162.8,240.7,219.74,1136,108.9,160,143.7,301.29,2.34,2.64,230.2,,
07/08/2019,145.4,163.8,243.3,222.93,1167,109.4,161.3,142.8,302.2,2.35,2.64,232.3,,
08/08/2019,144.9,162.9,241.1,219.97,1197,109.7,162.2,146,307.5,2.34,2.65,234.1,,
09/08/2019,145.8,163.1,241.8,221.34,1215,111.5,163.3,147.6,306.53,2.38,2.66,237.2,,
12/08/2019,146,163,241,221.07,1195,110.1,162.4,146.2,303.52,2.35,2.64,236.6,,
13/08/2019,146.6,163.2,241.9,222.35,1194,109.3,160.4,147,304.93,2.34,2.62,236,,
14/08/2019,146.2,163.4,243.5,225.92,1164,108.9,161.4,145.2,299.03,2.33,2.62,235,,
15/08/2019,147.1,164,245.4,230.66,1168,106.6,159.2,143.1,296.27,2.3,2.58,233.9,,
16/08/2019,145.7,163.8,245.5,228.15,1165,106.8,160.1,143.4,299.85,2.32,2.6,235.4,,
19/08/2019,145.7,163.1,242.9,225.54,1153,107.8,162.3,146.1,303.11,2.35,2.64,238.4,,
20/08/2019,146.5,163.7,244.8,227.67,1145,108.2,162.7,145.2,302.1,2.35,2.66,240,,
21/08/2019,145.9,163.4,244,228.38,1163,108,162.6,146.3,304,2.35,2.67,238,,
22/08/2019,145.5,163.3,243.7,225.02,1158,107.7,161.8,145.1,300.72,2.34,2.67,237.4,,
23/08/2019,144,162.5,241.6,224.53,1142,106.7,160.9,144.4,295.65,2.35,2.7,237.3,,
26/08/2019,144,162.5,241.6,224.53,1142,106.7,160.9,144.4,297.31,2.35,2.7,237.3,,
27/08/2019,144.9,163.2,243.2,227.01,1182,105.6,158,143,294.97,2.31,2.7,235.2,,
28/08/2019,146,164.2,245.2,229.84,1217,106.1,158.7,143,297.44,2.32,2.68,236.1,,
29/08/2019,145.9,164.5,246,230.33,1221,107.9,160,145.2,300.81,2.35,2.68,237.3,,
30/08/2019,145.8,164.5,246.5,228.21,1194,108.7,162.3,146.1,302.61,2.36,2.71,238.9,,
02/09/2019,145.8,164.6,246.7,231.72,1210,109.7,164.3,147.1,304.84,2.38,2.72,240,,
03/09/2019,147.5,165.3,248.9,234.05,1213,109.1,162.8,146.9,302.08,2.37,2.7,240.2,,
04/09/2019,145.4,164.2,246.1,228.97,1218,108.8,162.7,146.6,302.23,2.38,2.73,240.5,,
05/09/2019,143.7,163.1,243.1,222.95,1219,109.5,163.1,146.8,302.94,2.38,2.73,239.1,,
06/09/2019,143.3,163.1,243.2,228.91,1173,109.4,164.4,147.3,303.11,2.37,2.74,238.2,,
09/09/2019,142.4,163.4,243.9,224.12,1138,108.5,163.7,146.7,303.94,2.36,2.74,237.6,,
10/09/2019,142.4,162.7,242,223.37,1108,108.6,163.9,145.9,304.69,2.36,2.74,237.1,,
11/09/2019,141.5,162.2,241,223.5,1104,109.9,164.5,147.6,308.59,2.4,2.79,236.2,,
12/09/2019,141.9,162.5,242.1,224.28,1117,110.5,166.2,148.4,309.15,2.4,2.79,237.2,,
13/09/2019,140,161.9,239.9,219.2,1089,109.9,165.5,147.9,307.29,2.4,2.8,235.8,,
16/09/2019,139.8,161.9,240.2,222.74,1083,110.9,165,147.4,308.37,2.4,2.8,233.9,,
17/09/2019,140.2,162.7,242.1,223.27,1094,111.4,164.3,147.2,306.58,2.4,2.81,236,,
18/09/2019,139.9,162.7,242.3,226.1,1120,110.7,164.2,146.8,305.68,2.39,2.8,236.6,,
19/09/2019,140.2,163,243.5,226.66,1099,110.2,163.3,147.2,305.8,2.4,2.8,236.7,,
20/09/2019,139.6,163.1,243.5,226.5,1114,109.8,163.4,147.3,305.28,2.41,2.83,236.2,,
23/09/2019,140.9,163.9,245.5,230.86,1134,110.1,163.9,147.2,306.64,2.39,2.79,237.1,,
24/09/2019,140.8,164.1,246.1,231.34,1157,109.6,163.4,147,303.44,2.39,2.78,237.2,,
25/09/2019,141.6,164.3,246.9,231.41,1171,108.7,161.7,146.3,306.33,2.36,2.75,237.6,,
26/09/2019,141.8,164.1,246.4,231.43,1146,109.6,163.9,147.3,306.18,2.41,2.77,239.9,,
27/09/2019,142,164.2,246.6,230.76,1135,109.3,164,147.7,305.23,2.43,2.78,242.1,,
30/09/2019,142,164.1,246.1,230.41,1109,108.9,163,147.6,305.31,2.42,2.78,241.9,,
01/10/2019,141.3,163.6,244.5,232.02,1081,109,162.9,148.9,304.48,2.41,2.79,241.6,,
02/10/2019,142.8,164.2,246.4,230.98,1089,106.7,162.4,144.9,299.28,2.37,2.74,240.8,,
03/10/2019,143,164.2,247.1,230.88,1096,105.2,161.7,142.8,297.32,2.33,2.71,239.9,,
04/10/2019,143.1,164.2,247.5,232.86,1093,105.5,161.7,145.8,302.41,2.34,2.7,241,,
07/10/2019,143,164.2,247.4,232.14,1110,106.4,162.7,145.9,301.54,2.36,2.72,242.3,,
08/10/2019,144.3,164.4,247.9,233.23,1116,106.5,163.3,145.8,300.86,2.35,2.69,243.9,,
09/10/2019,143.8,164.2,247.3,231.35,1136,106.5,163,145.9,301.73,2.36,2.68,243.6,,
10/10/2019,143.5,163.7,245.8,227.39,1127,106.4,163,146.9,301.12,2.35,2.67,242.7,,
11/10/2019,139.1,162.1,241.9,221.24,1096,105.9,161.6,143.6,296.5,2.37,2.76,238.3,,
14/10/2019,139.1,162.3,242.4,223.76,1054,105.9,162.6,144.4,298.19,2.36,2.78,237.8,,
15/10/2019,138.1,162.4,242.5,221.49,1048,104.7,161.4,144.6,296.38,2.36,2.81,236.6,,
16/10/2019,136.5,162.5,242.1,221.79,1013,103.4,160.6,142.6,295.95,2.36,2.82,235.8,,
17/10/2019,135.2,161.6,239.3,220.74,1012,102.7,160.4,143.7,297.23,2.37,2.84,234.8,,
18/10/2019,135.2,161.9,239.4,220.22,1025,103,160.2,142.7,295.26,2.36,2.85,234.3,,
21/10/2019,134.2,161.6,238.1,217.57,1024,102.7,158.8,141.8,295.37,2.35,2.85,234,,
22/10/2019,134.4,161.9,238.9,219.22,1006,103,159.7,143,296.58,2.36,2.85,235.9,,
23/10/2019,135.6,162.4,239.8,220.78,1011,104.1,160.4,143.1,297.39,2.37,2.83,236.9,,
24/10/2019,135.3,162.6,240.5,224.04,1018,104.7,160.9,143.6,298.6,2.4,2.84,237,,
25/10/2019,135.8,163.1,241.4,222.54,1047,105,161.6,144.2,300,2.39,2.82,237.6,,
28/10/2019,135.3,163,241,219.13,1053,106,162.6,144.9,300.9,2.4,2.83,236.3,,
29/10/2019,134.9,162.4,239.2,218.29,1032,105.4,162.8,145,300.57,2.39,2.82,235.4,,
30/10/2019,134.7,162.6,239.8,220.12,1036,105.5,162.1,144.8,300.92,2.4,2.81,234.9,,
31/10/2019,134.9,163.2,241.4,223.62,1037,104.5,161.7,144.1,298.53,2.38,2.81,235.7,,
01/11/2019,135.2,163.5,241.8,221.3,1058,104.3,161.7,145.1,301.71,2.38,2.81,235.8,,
04/11/2019,135.2,163,240.4,219.5,1056,107,164.6,146.6,303.66,2.42,2.83,236.8,,
05/11/2019,134.6,162.6,239.2,217.11,1041,108.3,166.1,146.8,304.96,2.42,2.85,235.7,,
06/11/2019,134.4,162.2,238,218.19,1025,108.7,166.2,146.6,303.91,2.42,2.83,233.5,,
07/11/2019,134.7,162.3,238,216.15,1042,108.6,167.3,148.1,305.89,2.43,2.86,235.2,,
08/11/2019,134.2,162.1,237.6,215.51,1008,108.9,166.8,147.3,306.83,2.42,2.87,232.9,,
11/11/2019,134.2,162.2,237.8,215.2,1002,107.8,164.2,147,305.03,2.39,2.85,231,,
12/11/2019,133.7,161.7,236.5,214.77,999.7,107.9,165,148,305.86,2.41,2.87,231,,
13/11/2019,134.2,162.3,238.3,217.16,1007,107.3,163.2,147.4,305.06,2.4,2.83,229,,
14/11/2019,134.4,162.4,238.3,218.4,1016,106.9,162.5,147.3,304.63,2.42,2.86,230.4,,
15/11/2019,134.1,162.6,238.7,217.73,1020,106.3,162.3,147.2,305.75,2.38,2.83,231.2,,
18/11/2019,133.5,162.4,238,217.02,1003,107,162.7,147.2,304.33,2.41,2.89,231.5,,
19/11/2019,133.9,162.3,238,217.15,1016,106.9,163.5,147.7,305.72,2.43,2.91,233.4,,
20/11/2019,134.7,162.8,239.3,217.28,1017,105.9,163.7,147.5,305.09,2.38,2.87,233.8,,
21/11/2019,134.2,162.2,237.6,215.43,1015,105.3,161.7,146.7,303.38,2.38,2.85,231.9,,
22/11/2019,134.8,162.6,238.9,217.34,1004,106.4,163.2,148.1,306.09,2.41,2.86,231.1,,
25/11/2019,134.4,162.6,238.5,217.69,997.7,106.4,164.2,148.3,307.83,2.43,2.91,231.6,,
26/11/2019,134.7,163.2,240,220.32,993.9,106.8,163.8,149.1,310.49,2.43,2.93,232.5,,
27/11/2019,134.6,163.3,240.1,219.16,1012,106.7,163.9,149,311.19,2.44,2.93,234.2,,
28/11/2019,134.6,163.2,240.1,219.79,1006,106.2,163.6,148.8,310.55,2.44,2.94,234.5,,
29/11/2019,134.1,163.4,240.6,220.44,1010,106,162.6,148.4,308.28,2.44,2.95,234.4,,
02/12/2019,133.3,162.8,239.1,218.48,1017,105.6,162.2,147.5,306.76,2.42,2.92,233.1,,
03/12/2019,133.1,162.7,238.8,220.6,1017,104.5,161.1,145.2,303.89,2.38,2.91,229.6,,
04/12/2019,132.9,163.1,239.5,217.91,1028,103.6,160,145.3,303.35,2.37,2.9,229,,
05/12/2019,131.9,162.5,238.1,216.5,1015,103.6,159.8,144.8,302.92,2.38,2.92,228.5,,
06/12/2019,131.9,162.6,238.3,217.3,1019,103.9,160.8,146.2,306.34,2.37,2.94,229.4,,
09/12/2019,131.3,162.8,238.8,217.75,995.2,104.6,161.1,146.1,304.85,2.38,2.94,228.8,,
10/12/2019,131.4,162.7,238.1,216.88,991.6,104.1,160.3,145.1,304.34,2.36,2.93,229,,
11/12/2019,131.6,162.7,238.2,217.29,1003,104.4,161.7,145.7,304.28,2.37,2.89,228,,
12/12/2019,131.7,162.9,238.6,214.89,1023,105,163.1,147.1,306.99,2.39,2.92,225.8,,
13/12/2019,129.1,162.4,236.4,216.67,1000,105.1,163.1,145.7,302.96,2.45,3.06,220.8,,
16/12/2019,129.5,163.4,238.6,215.95,1009,105,163.2,146.4,305.43,2.49,3.07,221,,
17/12/2019,131,163.3,238,216.96,1004,106.5,167.2,148.6,310.58,2.47,3.06,224,,
18/12/2019,132,163.6,238.6,216.85,1008,107.9,169.3,149.5,311.92,2.48,3.04,224.4,,
19/12/2019,131.5,163.3,238,216.06,1016,108,169.5,150.1,313.77,2.49,3.06,226.2,,
20/12/2019,132.2,163.1,237.4,216.99,1023,108.7,170.6,150.8,314.24,2.5,3.05,228.5,,
23/12/2019,132.6,163.6,238.6,216.93,1013,108.9,171.4,152.1,317.54,2.51,3.09,229.9,,
24/12/2019,132.6,163.5,238.4,217.31,1045,110,172.1,151.9,317.39,2.52,3.1,229.9,,
25/12/2019,132.6,163.5,238.4,217.31,1045,110,172.1,151.9,317.39,2.52,3.1,229.9,,
26/12/2019,132.6,163.5,238.4,217.31,1045,110,172.1,151.9,316.82,2.52,3.1,229.9,,
27/12/2019,132.1,163.6,238.5,218.03,1073,110.2,172.1,151.1,315.08,2.52,3.11,229.6,,
30/12/2019,131.7,163.1,236.9,213.39,1070,109.3,171.6,150.3,313.89,2.51,3.11,229.6,,
31/12/2019,131.7,162.8,236.4,214.95,1084,108.5,169.5,149.2,311.37,2.48,3.1,228.4,,
01/01/2020,131.7,162.8,236.4,214.95,1084,108.5,169.5,149.2,311.37,2.48,3.1,228.4,,
02/01/2020,131,163,236.7,217.63,1074,109.5,171.2,151,313.54,2.51,3.11,229.8,,
03/01/2020,133.1,164.3,240.2,219.74,1102,109.6,172.8,151.2,315.23,2.49,3.09,229.1,,
06/01/2020,132.5,164.3,239.6,219.16,1095,109.3,170.1,149.8,312.29,2.49,3.07,229.1,,
07/01/2020,132.1,164.1,239.3,218.89,1083,109.4,171,150.8,313.26,2.5,3.08,230,,
08/01/2020,132.2,163.9,238.8,217.95,1101,109.9,170.7,150.6,313.12,2.5,3.04,228.2,,
09/01/2020,132.5,163.8,238.1,215.82,1065,109.9,174.5,152.7,315.2,2.51,3.04,230.5,,
10/01/2020,131.9,163.8,237.9,217.73,1056,109,174,152.9,314.57,2.51,3.04,229.2,,
13/01/2020,133.1,164.5,239.1,218.12,1078,109.7,176.3,153.5,317.91,2.5,3.07,232.2,,
14/01/2020,132.7,164.6,239.1,219.55,1057,110.1,176.5,153.9,317.82,2.51,3.07,233.5,,
15/01/2020,133,165.6,241.5,222.29,1071,110.1,175.8,154,318.16,2.51,3.07,232.8,,
16/01/2020,132.5,165.9,241.9,222.82,1085,109.9,174.8,154,319.35,2.52,3.06,233.8,,
17/01/2020,132.4,166,241.9,222.29,1086,110.5,175.8,155.1,320.12,2.55,3.09,236.2,,
20/01/2020,132.4,165.9,241.1,221.37,1088,111.1,176.4,155.6,321.1,2.53,3.09,236.9,,
21/01/2020,132.2,165.8,241,223.21,1087,109.9,173.5,154.3,318.1,2.5,3.05,235.2,,
22/01/2020,132,166.2,241.8,223.87,1093,108.5,172.9,154.3,316.37,2.51,3.06,236.1,,
23/01/2020,132.2,166.4,242.6,226.83,1085,107.6,171.5,153.3,315.61,2.49,3.05,234.7,,
24/01/2020,132.4,166.9,243.5,227.13,1087,107.6,172,154.2,314.93,2.52,3.06,236.7,,
27/01/2020,133.5,167.6,245.3,229.92,1112,104.7,167.9,151.4,310.61,2.44,3.01,235.4,,
28/01/2020,134.3,167.6,245.6,227.78,1106,104,167.9,152.3,313.73,2.46,3.02,235.8,,
29/01/2020,134.1,167.2,244.7,228.66,1085,104.6,168.8,153,312.88,2.47,3.02,236.3,,
30/01/2020,134,167.6,246.1,227.97,1099,102.7,164.6,150.9,309.31,2.44,3.01,234.6,,
31/01/2020,133.5,167.3,245.2,228.74,1090,101.9,163.2,150.3,304.16,2.41,2.99,233.9,,
03/02/2020,134.5,167.2,245,228.22,1101,101.2,162.7,151.2,308.92,2.41,2.99,233.6,,
04/02/2020,134.6,166.9,244,226.67,1093,102.8,167.1,152.8,312.58,2.46,3.03,235.2,,
05/02/2020,133.5,166.5,242.7,224.72,1071,103.9,168.5,155,316.94,2.48,3.05,235.7,,
06/02/2020,134.1,166.5,242.7,225.55,1085,105.4,170.4,156,318.24,2.48,3.04,237.4,,
07/02/2020,134.6,166.9,243.6,226.49,1097,104.7,169.5,155.2,315.27,2.46,3.02,238.7,,
10/02/2020,135,166.9,243.8,227.37,1090,103.3,168.5,155.3,316.37,2.47,3.02,238.5,,
11/02/2020,134.7,166.9,243.6,227.51,1101,103.6,169.4,156.6,318.03,2.47,3.04,240.2,,
12/02/2020,134,167,244.1,226.41,1100,104.7,170.4,157.1,319.24,2.48,3.06,239.7,,
13/02/2020,134,166.7,243.5,224.91,1094,104.3,170.3,155.7,317.65,2.45,3.04,239.6,,
14/02/2020,133.4,166.5,243.2,226.11,1087,104.3,169.7,156,318.38,2.46,3.06,240.3,,
17/02/2020,133.4,166.5,243,225.05,1085,104.2,170.2,156.5,318.14,2.47,3.07,242.3,,
